grant_id,status,reinstated,org_name,org_state,award_type,nsf_total_budget,nsf_obligated,remaining_budget_impact,in_cruz_list,flagged_word_count,flagged_words_found,has_flagged_words
1911341,❌ Terminated,False,Chicago State University,IL,Continuing Grant,4000000,4695538,2203408.3,False,5,"['diverse', 'diversifying', 'minority', 'minority', 'underrepresented']",True
1914916,❌ Terminated,False,Harvard University,MA,Continuing Grant,797669,797669,180829.58999999997,False,3,"['diverse', 'diversity', 'diversity']",True
1915995,❌ Terminated,False,Texas Southern University,TX,Continuing Grant,376968,376968,222674.36,False,7,"['barriers', 'bias', 'equity', 'equity', 'minority', 'minority', 'underrepresented']",True
1916018,❌ Terminated,False,University of Houston,TX,Continuing Grant,388410,388410,251783.94,False,7,"['barriers', 'bias', 'equity', 'equity', 'minority', 'minority', 'underrepresented']",True
1916050,❌ Terminated,False,"Cal Poly Pomona Foundation, Inc.",CA,Continuing Grant,310588,422490,234837.29,False,7,"['minority', 'minority', 'minority', 'minority', 'minority', 'underrepresented', 'underrepresented']",True
1916054,❌ Terminated,False,California State University-Fresno Foundation,CA,Continuing Grant,384729,384729,214918.73,False,7,"['minority', 'minority', 'minority', 'minority', 'minority', 'underrepresented', 'underrepresented']",True
1916086,❌ Terminated,False,Bethune-Cookman University,FL,Continuing Grant,456261,536261,171141.84999999998,False,17,"['barriers', 'barriers', 'diversity', 'female', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'minority', 'minority', 'underrepresented']",True
1916093,❌ Terminated,False,William Marsh Rice University,TX,Continuing Grant,1899507,1899507,765158.25,False,7,"['barriers', 'bias', 'equity', 'equity', 'minority', 'minority', 'underrepresented']",True
1916094,❌ Terminated,False,Florida International University,FL,Continuing Grant,347449,347449,0.0,False,17,"['barriers', 'barriers', 'diversity', 'female', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'minority', 'minority', 'underrepresented']",True
1919073,❌ Terminated,False,Harvard University,MA,Standard Grant,195153,195153,0.0,False,0,[],False
1928570,❌ Terminated,False,Heritage University,WA,Standard Grant,2499997,2991344,0.0,False,9,"['culturally responsive', 'culturally responsive', 'culturally responsive', 'diverse', 'diversity', 'diversity', 'minority', 'underrepresented', 'sustainable']",True
1928622,❌ Terminated,False,University of Houston - Clear Lake,TX,Standard Grant,2499930,2499930,1127259.66,False,5,"['diverse', 'minority', 'minority', 'underrepresented', 'underrepresented']",True
1928693,❌ Terminated,False,California State University Channel Islands,CA,Standard Grant,2500000,2500000,859725.2,False,9,"['female', 'female', 'female', 'female', 'female', 'female', 'female', 'inclusion', 'inclusive']",True
1928737,❌ Terminated,False,Santa Monica College,CA,Continuing Grant,2493400,2493400,720611.0800000001,False,8,"['culturally responsive', 'diverse', 'equity', 'equity', 'equity', 'ethnicity', 'gender', 'underrepresented']",True
1928740,❌ Terminated,False,California State University-Dominguez Hills Foundation,CA,Continuing Grant,2334801,2334801,0.0,False,10,"['bias', 'diverse', 'diverse', 'diverse', 'diversity', 'equity', 'inclusion', 'inclusive', 'underrepresented', 'underrepresented']",True
1930990,❌ Terminated,False,University of Pittsburgh,PA,Cooperative Agreement,10000000,10000050,0.0,False,15,"['biased', 'culturally responsive', 'diversity', 'diversity', 'equitable', 'equitable', 'inclusion', 'inclusion', 'underrepresented', 'underrepresented', 'underrepresented', 'underrepresented', 'underrepresented', 'underrepresented', 'underrepresented']",True
1935916,❌ Terminated,False,SUNY College at Geneseo,NY,Standard Grant,883754,883754,0.0,False,10,"['barriers', 'barriers', 'diverse', 'equity', 'equity', 'equity', 'equity', 'equity', 'gender', 'climate']",True
1936019,❌ Terminated,False,Washington State University,WA,Standard Grant,1218058,1218058,345323.80000000005,False,20,"['barriers', 'barriers', 'barriers', 'barriers', 'diverse', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'climate']",True
1936075,❌ Terminated,False,University of North Carolina Greensboro,NC,Standard Grant,999807,999807,335550.58999999997,False,16,"['barriers', 'barriers', 'diverse', 'diverse', 'diverse', 'diversity', 'equity', 'equity', 'equity', 'equity', 'equity', 'gender', 'gender', 'inclusion', 'minority', 'climate']",True
1936144,❌ Terminated,False,Clarkson University,NY,Standard Grant,999934,999934,0.0,False,20,"['barriers', 'barriers', 'bias', 'disability', 'diverse', 'diversity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'ethnicity', 'gender', 'gender', 'inclusion', 'inclusive', 'climate', 'climate', 'climate']",True
1942274,❌ Terminated,False,Regents of the University of Michigan - Ann Arbor,MI,Continuing Grant,659808,683835,266643.37,False,0,[],False
1942438,❌ Terminated,False,Harvard University,MA,Continuing Grant,703757,703757,231328.53000000003,False,3,"['women', 'women', 'women']",True
1943285,❌ Terminated,False,"Georgia State University Research Foundation, Inc.",GA,Continuing Grant,1118076,1358878,258553.59000000008,False,3,"['women', 'gender', 'gender']",True
1943902,❌ Terminated,False,Harvard University,MA,Continuing Grant,400000,400000,0.0,False,0,[],False
1953362,❌ Terminated,False,CSU Fullerton Auxiliary Services Corporation,CA,Continuing Grant,1442644,1442644,576950.94,False,4,"['inclusive', 'inclusive', 'underrepresented', 'underrepresented']",True
1953586,❌ Terminated,False,Florida International University,FL,Standard Grant,984259,984259,0.0,False,7,"['culturally responsive', 'culturally responsive', 'culturally responsive', 'diverse', 'diverse', 'inclusion', 'sustainable']",True
1953606,❌ Terminated,False,The University of Central Florida Board of Trustees,FL,Continuing Grant,1831193,1831193,1324593.35,False,5,"['culturally responsive', 'culturally responsive', 'inclusive', 'underserved', 'underrepresented']",True
1953631,❌ Terminated,False,Montclair State University,NJ,Continuing Grant,2000000,2000000,0.0,False,7,"['diverse', 'diverse', 'diverse', 'diverse', 'inclusion', 'underrepresented', 'underrepresented']",True
1953679,❌ Terminated,False,Texas A&M International University,TX,Continuing Grant,1649197,1649197,0.0,False,4,"['female', 'minority', 'minority', 'underserved']",True
1953727,❌ Terminated,False,California State University-Long Beach Foundation,CA,Continuing Grant,2099874,2099874,0.0,False,1,['diversity'],True
1953751,❌ Terminated,False,Chico State Enterprises,CA,Standard Grant,2200001,2200001,831205.52,False,4,"['barrier', 'barrier', 'minority', 'underrepresented']",True
1953753,❌ Terminated,False,Southwestern College,CA,Standard Grant,927073,927073,393156.48,False,5,"['barrier', 'equity', 'equity', 'equity', 'underserved']",True
1953760,❌ Terminated,False,San Jose State University Foundation,CA,Continuing Grant,1699833,1699833,778398.45,False,7,"['diversity', 'inclusion', 'inclusive', 'minority', 'underrepresented', 'underrepresented', 'sustainable']",True
2000021,❌ Terminated,False,Michigan State University,MI,Standard Grant,372421,550194,0.0,False,10,"['barrier', 'bias', 'women', 'women', 'women', 'women', 'inclusion', 'minority', 'underrepresented', 'underrepresented']",True
2000076,❌ Terminated,False,University of North Texas,TX,Standard Grant,256432,256432,0.0,False,10,"['barrier', 'bias', 'women', 'women', 'women', 'women', 'inclusion', 'minority', 'underrepresented', 'underrepresented']",True
2000448,❌ Terminated,False,University of New Mexico,NM,Continuing Grant,1199480,1199480,269808.6,False,6,"['diverse', 'women', 'lgbtq', 'minority', 'underrepresented', 'underrepresented']",True
2000472,❌ Terminated,False,"OHIO STATE UNIVERSITY, THE",OH,Standard Grant,1498259,1498259,201103.74,False,3,"['underrepresented', 'underrepresented', 'underrepresented']",True
2000518,❌ Terminated,False,Regents of the University of Michigan - Ann Arbor,MI,Continuing Grant,842676,842676,0.0,False,36,"['bias', 'bias', 'bias', 'bias', 'bias', 'bias', 'bias', 'bias', 'bias', 'bias', 'bias', 'bias', 'bias', 'bias', 'bias', 'discrimination', 'discrimination', 'women', 'women', 'women', 'women', 'women', 'women', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'underrepresented', 'underrepresented', 'climate']",True
2000580,❌ Terminated,False,Regents of the University of Michigan - Ann Arbor,MI,Standard Grant,175011,175011,45843.490000000005,False,10,"['barrier', 'bias', 'women', 'women', 'women', 'women', 'inclusion', 'minority', 'underrepresented', 'underrepresented']",True
2000619,❌ Terminated,False,TERC Inc,MA,Continuing Grant,1500000,1500000,372600.0,False,4,"['barriers', 'equity', 'women', 'underrepresented']",True
2000769,❌ Terminated,False,University of Connecticut,CT,Standard Grant,499987,499987,142349.52000000002,False,8,"['discrimination', 'diversify', 'women', 'gender', 'gender', 'gender', 'marginalized', 'underrepresented']",True
2002771,❌ Terminated,False,Harvard University,MA,Continuing Grant,305324,305324,132872.16,False,0,[],False
2004710,❌ Terminated,False,University of Kentucky Research Foundation,KY,Standard Grant,1074997,1074997,450828.12,False,6,"['diversifying', 'minority', 'minority', 'minority', 'minority', 'underrepresented']",True
2004898,❌ Terminated,False,University of Arkansas,AR,Standard Grant,1075000,1075000,67641.07999999996,False,6,"['diversifying', 'minority', 'minority', 'minority', 'minority', 'underrepresented']",True
2005475,❌ Terminated,False,Harvard University,MA,Continuing Grant,210000,210000,63171.5,False,0,[],False
2008197,❌ Terminated,False,Drexel University,PA,Continuing Grant,3200000,3799351,2260306.08,False,11,"['diverse', 'diversifying', 'minority', 'minority', 'minority', 'minority', 'underrepresented', 'underrepresented', 'underrepresented', 'underrepresented', 'underrepresented']",True
2008428,❌ Terminated,False,ALAMO COMMUNITY COLLEGE DISTRICT - St. Philip's College,TX,Standard Grant,1500000,1500000,0.0,False,11,"['diverse', 'diversify', 'inclusive', 'minorities', 'minorities', 'minority', 'minority', 'underrepresented', 'underrepresented', 'underrepresented', 'underrepresented']",True
2010124,❌ Terminated,False,North Carolina Agricultural & Technical State University,NC,Continuing Grant,3200000,3200000,0.0,False,10,"['diversifying', 'minority', 'minority', 'minority', 'minority', 'minority', 'underrepresented', 'underrepresented', 'underrepresented', 'underrepresented']",True
2010779,❌ Terminated,False,Morehouse College,GA,Continuing Grant,349723,349723,0.0,False,3,"['barriers', 'diverse', 'diversity']",True
2010846,❌ Terminated,False,Winston-Salem State University,NC,Continuing Grant,240095,240095,74317.10999999999,False,3,"['barriers', 'diverse', 'diversity']",True
2010860,❌ Terminated,False,Howard University,DC,Continuing Grant,1648093,1648093,1066576.38,False,3,"['barriers', 'diverse', 'diversity']",True
2011780,❌ Terminated,False,Chicago State University,IL,Standard Grant,35630,35630,7426.3499999999985,False,11,"['equitable', 'equitable', 'equity', 'equity', 'equity', 'women', 'inclusion', 'inclusive', 'inclusive', 'minority', 'underrepresented']",True
2011903,❌ Terminated,False,Fort Valley State University,GA,Continuing Grant,2249196,2249196,0.0,False,3,"['minority', 'minority', 'underrepresented']",True
2012023,❌ Terminated,False,Harvard University,MA,Standard Grant,2076625,2076625,966276.56,False,0,[],False
2013874,❌ Terminated,False,Harvard University,MA,Continuing Grant,800000,929916,300176.62,False,4,"['diverse', 'women', 'minorities', 'underrepresented']",True
2015286,❌ Terminated,False,Virginia Polytechnic Institute and State University,VA,Continuing Grant,1995977,1995977,0.0,False,6,"['barriers', 'barriers', 'minority', 'minority', 'underrepresented', 'underrepresented']",True
2015293,❌ Terminated,False,Howard University,DC,Continuing Grant,1445262,893512,851216.41,False,4,"['minority', 'minority', 'underrepresented', 'underrepresented']",True
2015313,❌ Terminated,False,Morgan State University,MD,Continuing Grant,232170,171922,92248.0,False,4,"['minority', 'minority', 'underrepresented', 'underrepresented']",True
2015316,❌ Terminated,False,Hampton University,VA,Continuing Grant,237116,181850,121280.69,False,4,"['minority', 'minority', 'underrepresented', 'underrepresented']",True
2017054,❌ Terminated,False,North Dakota State University Fargo,ND,Standard Grant,150001,150001,13923.679999999991,False,25,"['barriers', 'barriers', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'diverse', 'equitable', 'equity', 'equity', 'female', 'female', 'female', 'female', 'women', 'women', 'gender', 'inclusive', 'inclusive', 'climate', 'climate']",True
2017536,❌ Terminated,False,Appalachian State University,NC,Standard Grant,995509,995509,0.0,False,29,"['advocacy', 'barrier', 'barriers', 'barriers', 'diverse', 'equity', 'equity', 'equity', 'equity', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'gender', 'inclusive', 'inclusive', 'minorities', 'minority', 'minority', 'minority', 'underrepresented', 'underrepresented', 'underrepresented', 'underrepresented', 'climate', 'climate']",True
2017704,❌ Terminated,False,Texas Tech University,TX,Standard Grant,976173,976173,558026.9199999999,False,24,"['barriers', 'barriers', 'barriers', 'barriers', 'barriers', 'disability', 'diverse', 'equitable', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'ethnicity', 'ethnicity', 'women', 'gender', 'gender', 'gender', 'underrepresented', 'climate', 'climate']",True
2017743,❌ Terminated,False,University of Missouri-Saint Louis,MO,Standard Grant,999998,1009066,455864.86,False,27,"['barriers', 'barriers', 'diverse', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'gender', 'gender', 'gender', 'gender', 'inclusive', 'underrepresented', 'underrepresented', 'underrepresented', 'climate', 'climate', 'climate']",True
